4602;-0,3182448;0,1878793;1,897108;1;-0,3251854;0,2511091;1,949954;1;-0,3307351;0,6076678;1,941362;1;-0,2865928;0,7822667;1,917388;1;-0,4627448;0,4783167;1,891488;1;-0,5207258;0,239242;1,894029;1;-0,5746277;0,03925401;1,904323;1;-0,5634489;-0,006385995;1,897151;1;-0,1797918;0,4839596;1,920826;1;-0,1230905;0,248058;1,905063;1;-0,1088847;0,0571056;1,809481;1;-0,1130637;-0,01291393;1,780353;1;-0,38;0,1224408;1,876342;1;-0,3878249;-0,2618908;1,781611;1;-0,4287995;-0,5214524;1,73397;1;-0,4175265;-0,418806;1,734591;1;-0,2526712;0,1249801;1,900311;1;-0,2659305;-0,2526961;1,902227;1;-0,2974693;-0,5144257;1,881501;1;-0,2923155;-0,4113982;1,876755;1
4680;-0,3188367;0,1862363;1,916677;1;-0,3264847;0,2489662;1,969854;1;-0,3332697;0,6051341;1,963727;1;-0,2880388;0,7786993;1,940169;1;-0,4646542;0,4758417;1,911389;1;-0,5219603;0,238949;1,917573;1;-0,5745177;0,0384292;1,934835;1;-0,5674228;-0,009974148;1,92617;1;-0,1804113;0,4831867;1,943642;1;-0,1240867;0,2372997;1,921779;1;-0,1095831;0,04335079;1,830603;1;-0,1147324;-0,01629215;1,805914;1;-0,3805684;0,1202557;1,895723;1;-0,3883359;-0,2701928;1,835723;1;-0,4304111;-0,5279969;1,784019;1;-0,4195832;-0,4265708;1,794391;1;-0,252725;0,1235396;1,919188;1;-0,2673544;-0,2633803;1,910437;1;-0,3056975;-0,5229765;1,883722;1;-0,2988748;-0,4204616;1,880364;1
4883;-0,3440348;0,1719611;2,070328;1;-0,3516994;0,2355907;2,11858;1;-0,3584197;0,5852361;2,095601;1;-0,3282285;0,753541;2,084952;1;-0,5003052;0,4550195;2,057299;1;-0,5502583;0,210314;2,026175;1;-0,5794034;0,001062995;1,999369;1;-0,5723636;-0,0265541;1,99312;1;-0,2076769;0,4650612;2,089993;1;-0,147074;0,2153882;2,08966;1;-0,1314123;0,01138594;2,003454;1;-0,1350368;-0,04709712;1,991217;1;-0,4079363;0,1036588;2,054311;1;-0,4379395;-0,2804393;2,163033;1;-0,4306623;-0,5310808;2,231465;1;-0,4520902;-0,4564002;2,217216;1;-0,275361;0,1075417;2,075391;1;-0,2787957;-0,2910031;2,001447;1;-0,3093773;-0,5418875;1,915395;1;-0,2957884;-0,445397;1,93587;1
5117;-0,3793205;0,1570275;2,255495;1;-0,3869695;0,2214619;2,288783;1;-0,3969901;0,5589257;2,263326;1;-0,3682458;0,7283311;2,225287;1;-0,5403986;0,4372643;2,223132;1;-0,5885361;0,1813713;2,18416;1;-0,595132;-0,02713365;2,104059;1;-0,5828252;-0,0341253;2,093754;1;-0,2426892;0,4458559;2,269973;1;-0,1798441;0,1936626;2,270458;1;-0,1671928;-0,01903233;2,206104;1;-0,1698425;-0,07239921;2,199547;1;-0,4435278;0,08737232;2,241189;1;-0,461431;-0,2642787;2,324025;1;-0,4388683;-0,5248185;2,3357;1;-0,4774086;-0,4608792;2,344172;1;-0,3089734;0,09107429;2,26298;1;-0,3163973;-0,2930681;2,167775;1;-0,3038824;-0,551206;2,049988;1;-0,2996911;-0,4490737;2,098116;1
5507;-0,3899421;0,1487927;2,404657;1;-0,4014912;0,2128624;2,44157;1;-0,4095525;0,5535055;2,425126;1;-0,3824717;0,7202897;2,410271;1;-0,5522743;0,4311051;2,377114;1;-0,6154902;0,1704533;2,366866;1;-0,625785;-0,0444433;2,315069;1;-0,6215951;-0,078458;2,317141;1;-0,2557542;0,439852;2,443094;1;-0,1958033;0,1867063;2,440478;1;-0,1828115;-0,03049492;2,381873;1;-0,1794611;-0,08904538;2,37838;1;-0,4528906;0,07901464;2,382099;1;-0,4633231;-0,328032;2,422711;1;-0,447799;-0,5845372;2,464773;1;-0,4567996;-0,5005423;2,417708;1;-0,3203648;0,08072203;2,416395;1;-0,3231632;-0,2999948;2,356203;1;-0,3487797;-0,5573993;2,316106;1;-0,3110389;-0,4821846;2,352416;1
5694;-0,3657049;0,1513696;2,421923;1;-0,3791113;0,214251;2,466557;1;-0,3825086;0,557261;2,455267;1;-0,3527294;0,7287086;2,446049;1;-0,5250364;0,4351749;2,397453;1;-0,6205472;0,1677168;2,451832;1;-0,6318204;-0,0506379;2,412038;1;-0,628709;-0,07744396;2,406162;1;-0,2257336;0,4424888;2,469853;1;-0,1728048;0,1878598;2,440893;1;-0,1574861;-0,02061621;2,352499;1;-0,1556052;-0,1006786;2,325066;1;-0,4302781;0,08181287;2,392566;1;-0,4201688;-0,329087;2,390783;1;-0,4590779;-0,5969456;2,385388;1;-0,4418178;-0,4939713;2,355896;1;-0,2959504;0,08142912;2,434917;1;-0,315044;-0,299112;2,455668;1;-0,355594;-0,5662921;2,474146;1;-0,3219944;-0,4890203;2,45433;1
5881;-0,3466886;0,1552924;2,393797;1;-0,3560914;0,2195682;2,431177;1;-0,3578523;0,5555655;2,40538;1;-0,3219602;0,724041;2,392292;1;-0,5029006;0,4354879;2,357462;1;-0,6075095;0,1769769;2,437787;1;-0,6338611;-0,04044863;2,396586;1;-0,6276393;-0,05443241;2,380691;1;-0,1968979;0,4386072;2,412709;1;-0,1545164;0,1932438;2,379126;1;-0,1487033;-0,008778106;2,274922;1;-0,1536681;-0,07057004;2,257369;1;-0,4141758;0,08705018;2,370566;1;-0,4223947;-0,2858917;2,270863;1;-0,4223824;-0,5601733;2,232199;1;-0,4187187;-0,4571596;2,221158;1;-0,2757963;0,08169659;2,407665;1;-0,3064282;-0,3049564;2,457515;1;-0,3559092;-0,5710599;2,508735;1;-0,3247257;-0,4839075;2,463538;1
6302;-0,3576126;0,1711031;2,039515;1;-0,3651279;0,2370825;2,065989;1;-0,3691871;0,5796972;2,058895;1;-0,3360091;0,7386742;2,040381;1;-0,5133241;0,4536398;2,007494;1;-0,5987247;0,202435;2,006867;1;-0,6279758;-0,01702037;2,002611;1;-0,6212779;-0,04785359;2,011254;1;-0,2193527;0,4689846;2,068549;1;-0,1702045;0,2174928;2,06712;1;-0,1501902;0,003909645;2,002511;1;-0,1491543;-0,05114762;1,980211;1;-0,4204015;0,1018759;2,014649;1;-0,4052964;-0,2972139;1,993305;1;-0,4658061;-0,5654845;1,998951;1;-0,4405659;-0,4622818;1,983504;1;-0,29095;0,1025382;2,052969;1;-0,2908585;-0,2830991;1,993325;1;-0,3566776;-0,5505869;2,011275;1;-0,2912109;-0,4748216;2,039243;1
6474;-0,368002;0,1892105;1,877112;1;-0,3763147;0,2526272;1,914134;1;-0,3828453;0,593417;1,91444;1;-0,3423085;0,7398573;1,919054;1;-0,529493;0,4686558;1,863085;1;-0,5842057;0,222269;1,7695;1;-0,5711453;0,03388057;1,638076;1;-0,55945;0,02066881;1,635995;1;-0,2368308;0,4745266;1,915769;1;-0,1773626;0,2340363;1,951226;1;-0,1524475;0,01706513;1,907519;1;-0,1430027;-0,04091819;1,898509;1;-0,4318575;0,1202949;1,846863;1;-0,4373356;-0,2930365;1,903571;1;-0,4260662;-0,5599806;1,886789;1;-0,4259791;-0,4542232;1,877285;1;-0,299135;0,1214361;1,889945;1;-0,3035738;-0,2611832;1,750903;1;-0,3777605;-0,4891673;1,620185;1;-0,3383977;-0,4093032;1,677015;1
6677;-0,3622458;0,1938437;1,640327;1;-0,3753531;0,2553338;1,678368;1;-0,3911986;0,5954167;1,682538;1;-0,3261478;0,7300436;1,694996;1;-0,5221414;0,4613619;1,60954;1;-0,5668528;0,2632685;1,467795;1;-0,5068263;0,1049577;1,310843;1;-0,5069515;0,09015498;1,317981;1;-0,2468879;0,4780948;1,677706;1;-0,1876816;0,2437872;1,723166;1;-0,1593942;0,02601907;1,689168;1;-0,1529285;-0,03291852;1,683546;1;-0,4217201;0,128301;1,601075;1;-0,4632366;-0,23569;1,656642;1;-0,3912582;-0,03328534;1,597898;1;-0,3803486;-0,08538465;1,549674;1;-0,2931255;0,1274506;1,66038;1;-0,3247888;-0,2342868;1,496071;1;-0,4833361;-0,09126724;1,377988;1;-0,4377027;-0,1435652;1,394332;1
